ligand_name	scores
4L6Q_protein_compound2396_out.pdbqt	-9.3
4L6Q_protein_compound2397_out.pdbqt	-9.2
4L6Q_protein_compound2398_out.pdbqt	-8.6
4L6Q_protein_compound2399_out.pdbqt	-8.5
4L6Q_protein_compound239_out.pdbqt	-9.4
4L6Q_protein_compound23_out.pdbqt	-9.6
4L6Q_protein_compound2400_out.pdbqt	-8.2
4L6Q_protein_compound2401_out.pdbqt	-9.1
4L6Q_protein_compound2402_out.pdbqt	-8.2
4L6Q_protein_compound2403_out.pdbqt	-7.4
4L6Q_protein_compound2404_out.pdbqt	-8.6
4L6Q_protein_compound2405_out.pdbqt	-8.5
4L6Q_protein_compound2406_out.pdbqt	-7.6
4L6Q_protein_compound2407_out.pdbqt	-8.1
4L6Q_protein_compound2408_out.pdbqt	-8.5
4L6Q_protein_compound2409_out.pdbqt	-8.6
4L6Q_protein_compound240_out.pdbqt	-9.6
4L6Q_protein_compound2410_out.pdbqt	-8.4
4L6Q_protein_compound2411_out.pdbqt	-7.8
4L6Q_protein_compound2412_out.pdbqt	-8.5
4L6Q_protein_compound2413_out.pdbqt	-8.8
4L6Q_protein_compound2414_out.pdbqt	-8.2
4L6Q_protein_compound2415_out.pdbqt	-8.4
4L6Q_protein_compound2416_out.pdbqt	-8.0
4L6Q_protein_compound2417_out.pdbqt	-8.2
4L6Q_protein_compound2418_out.pdbqt	-8.2
4L6Q_protein_compound2419_out.pdbqt	-8.3
4L6Q_protein_compound241_out.pdbqt	-9.8
4L6Q_protein_compound2420_out.pdbqt	-8.3
4L6Q_protein_compound2421_out.pdbqt	-8.4
4L6Q_protein_compound2422_out.pdbqt	-7.0
4L6Q_protein_compound2423_out.pdbqt	-9.7
4L6Q_protein_compound2424_out.pdbqt	-7.4
4L6Q_protein_compound2425_out.pdbqt	-7.7
4L6Q_protein_compound2426_out.pdbqt	-8.5
4L6Q_protein_compound2427_out.pdbqt	-8.9
4L6Q_protein_compound2428_out.pdbqt	-8.1
4L6Q_protein_compound2429_out.pdbqt	-9.2
4L6Q_protein_compound242_out.pdbqt	-9.6
4L6Q_protein_compound2430_out.pdbqt	-9.0
4L6Q_protein_compound2431_out.pdbqt	-8.7
4L6Q_protein_compound2432_out.pdbqt	-8.4
4L6Q_protein_compound2433_out.pdbqt	-9.6
4L6Q_protein_compound2434_out.pdbqt	-9.7
4L6Q_protein_compound2435_out.pdbqt	-8.5
4L6Q_protein_compound2436_out.pdbqt	-9.2
4L6Q_protein_compound2437_out.pdbqt	-9.1
4L6Q_protein_compound2438_out.pdbqt	-8.5
4L6Q_protein_compound2439_out.pdbqt	-8.2
4L6Q_protein_compound243_out.pdbqt	-9.9
4L6Q_protein_compound2440_out.pdbqt	-8.4
4L6Q_protein_compound2441_out.pdbqt	-8.6
4L6Q_protein_compound2442_out.pdbqt	-7.9
4L6Q_protein_compound2443_out.pdbqt	-8.4
4L6Q_protein_compound2444_out.pdbqt	-8.0
4L6Q_protein_compound2445_out.pdbqt	-8.4
4L6Q_protein_compound2446_out.pdbqt	-8.0
4L6Q_protein_compound2447_out.pdbqt	-7.9
4L6Q_protein_compound2448_out.pdbqt	-8.7
4L6Q_protein_compound2449_out.pdbqt	-8.7
4L6Q_protein_compound244_out.pdbqt	-10.3
4L6Q_protein_compound2450_out.pdbqt	-8.4
4L6Q_protein_compound2451_out.pdbqt	-8.7
4L6Q_protein_compound2452_out.pdbqt	-8.6
4L6Q_protein_compound2453_out.pdbqt	-8.4
4L6Q_protein_compound2454_out.pdbqt	-8.3
4L6Q_protein_compound2455_out.pdbqt	-8.8
4L6Q_protein_compound2456_out.pdbqt	-8.7
4L6Q_protein_compound2457_out.pdbqt	-8.2
4L6Q_protein_compound2458_out.pdbqt	-7.9
4L6Q_protein_compound2459_out.pdbqt	-8.8
4L6Q_protein_compound245_out.pdbqt	-10.0
4L6Q_protein_compound2460_out.pdbqt	-8.6
4L6Q_protein_compound2461_out.pdbqt	-8.7
4L6Q_protein_compound2462_out.pdbqt	-9.0
4L6Q_protein_compound2463_out.pdbqt	-8.3
4L6Q_protein_compound2464_out.pdbqt	-8.6
4L6Q_protein_compound2465_out.pdbqt	-8.6
4L6Q_protein_compound2466_out.pdbqt	-8.3
4L6Q_protein_compound2467_out.pdbqt	-8.5
4L6Q_protein_compound2468_out.pdbqt	-8.4
4L6Q_protein_compound2469_out.pdbqt	-9.0
4L6Q_protein_compound246_out.pdbqt	-9.3
4L6Q_protein_compound2470_out.pdbqt	-8.6
4L6Q_protein_compound2471_out.pdbqt	-8.9
4L6Q_protein_compound2472_out.pdbqt	-9.3
4L6Q_protein_compound2473_out.pdbqt	-8.4
4L6Q_protein_compound2474_out.pdbqt	-8.2
4L6Q_protein_compound2475_out.pdbqt	-8.1
4L6Q_protein_compound2476_out.pdbqt	-8.6
4L6Q_protein_compound2477_out.pdbqt	-8.7
4L6Q_protein_compound2478_out.pdbqt	-7.5
4L6Q_protein_compound2479_out.pdbqt	-7.9
4L6Q_protein_compound247_out.pdbqt	-8.6
4L6Q_protein_compound2480_out.pdbqt	-8.7
4L6Q_protein_compound2481_out.pdbqt	-9.3
4L6Q_protein_compound2482_out.pdbqt	-9.0
4L6Q_protein_compound2483_out.pdbqt	-8.2
4L6Q_protein_compound2484_out.pdbqt	-9.2
4L6Q_protein_compound2485_out.pdbqt	-10.0
4L6Q_protein_compound2486_out.pdbqt	-9.0
4L6Q_protein_compound2487_out.pdbqt	-9.3
4L6Q_protein_compound2488_out.pdbqt	-8.6
4L6Q_protein_compound2489_out.pdbqt	-8.5
4L6Q_protein_compound248_out.pdbqt	-9.2
4L6Q_protein_compound2490_out.pdbqt	-7.5
4L6Q_protein_compound2491_out.pdbqt	-8.5
4L6Q_protein_compound2492_out.pdbqt	-8.2
4L6Q_protein_compound2493_out.pdbqt	-8.6
4L6Q_protein_compound2494_out.pdbqt	-7.5
4L6Q_protein_compound2495_out.pdbqt	-9.3
4L6Q_protein_compound2496_out.pdbqt	-8.7
4L6Q_protein_compound2497_out.pdbqt	-9.2
4L6Q_protein_compound2498_out.pdbqt	-9.0
4L6Q_protein_compound2499_out.pdbqt	-9.3
4L6Q_protein_compound249_out.pdbqt	-9.5
4L6Q_protein_compound24_out.pdbqt	-10.0
4L6Q_protein_compound2500_out.pdbqt	-8.0
4L6Q_protein_compound2501_out.pdbqt	-8.7
4L6Q_protein_compound2502_out.pdbqt	-8.8
4L6Q_protein_compound2503_out.pdbqt	-8.5
4L6Q_protein_compound2504_out.pdbqt	-8.7
4L6Q_protein_compound2505_out.pdbqt	-9.9
4L6Q_protein_compound2506_out.pdbqt	-9.6
4L6Q_protein_compound2507_out.pdbqt	-9.1
4L6Q_protein_compound2508_out.pdbqt	-9.1
4L6Q_protein_compound2509_out.pdbqt	-8.9
4L6Q_protein_compound250_out.pdbqt	-7.7
4L6Q_protein_compound2510_out.pdbqt	-9.2
4L6Q_protein_compound2511_out.pdbqt	-9.8
4L6Q_protein_compound2512_out.pdbqt	-8.8
4L6Q_protein_compound2513_out.pdbqt	-9.9
4L6Q_protein_compound2514_out.pdbqt	-10.8
4L6Q_protein_compound2515_out.pdbqt	-9.7
4L6Q_protein_compound2516_out.pdbqt	-9.2
4L6Q_protein_compound2517_out.pdbqt	-8.8
4L6Q_protein_compound2518_out.pdbqt	-9.2
4L6Q_protein_compound2519_out.pdbqt	-8.5
4L6Q_protein_compound251_out.pdbqt	-7.7
4L6Q_protein_compound2520_out.pdbqt	-8.2
4L6Q_protein_compound2521_out.pdbqt	-8.9
4L6Q_protein_compound2522_out.pdbqt	-8.6
4L6Q_protein_compound2523_out.pdbqt	-8.7
4L6Q_protein_compound2524_out.pdbqt	-9.0
4L6Q_protein_compound2525_out.pdbqt	-9.7
4L6Q_protein_compound2526_out.pdbqt	-9.7
4L6Q_protein_compound2527_out.pdbqt	-9.7
4L6Q_protein_compound2528_out.pdbqt	-9.6
4L6Q_protein_compound2529_out.pdbqt	-10.2
4L6Q_protein_compound252_out.pdbqt	-8.1
4L6Q_protein_compound2530_out.pdbqt	-9.2
4L6Q_protein_compound2531_out.pdbqt	-8.6
4L6Q_protein_compound2532_out.pdbqt	-9.8
4L6Q_protein_compound2533_out.pdbqt	-7.7
4L6Q_protein_compound2534_out.pdbqt	-9.6
4L6Q_protein_compound2535_out.pdbqt	-9.9
4L6Q_protein_compound2536_out.pdbqt	-10.1
4L6Q_protein_compound2537_out.pdbqt	-9.5
4L6Q_protein_compound2538_out.pdbqt	-9.9
4L6Q_protein_compound2539_out.pdbqt	-9.8
4L6Q_protein_compound253_out.pdbqt	-7.4
4L6Q_protein_compound2540_out.pdbqt	-9.7
4L6Q_protein_compound2541_out.pdbqt	-9.6
4L6Q_protein_compound2542_out.pdbqt	-9.7
4L6Q_protein_compound2543_out.pdbqt	-9.2
4L6Q_protein_compound2544_out.pdbqt	-9.3
4L6Q_protein_compound2545_out.pdbqt	-9.8
4L6Q_protein_compound2546_out.pdbqt	-9.2
4L6Q_protein_compound2547_out.pdbqt	-9.0
4L6Q_protein_compound2548_out.pdbqt	-9.6
4L6Q_protein_compound2549_out.pdbqt	-9.8
4L6Q_protein_compound254_out.pdbqt	-9.0
4L6Q_protein_compound2550_out.pdbqt	-9.0
4L6Q_protein_compound2551_out.pdbqt	-8.6
4L6Q_protein_compound2552_out.pdbqt	-8.8
4L6Q_protein_compound2553_out.pdbqt	-8.7
4L6Q_protein_compound2554_out.pdbqt	-9.1
4L6Q_protein_compound2555_out.pdbqt	-8.8
4L6Q_protein_compound2556_out.pdbqt	-8.8
4L6Q_protein_compound2557_out.pdbqt	-9.8
4L6Q_protein_compound2558_out.pdbqt	-9.2
4L6Q_protein_compound2559_out.pdbqt	-9.9
4L6Q_protein_compound255_out.pdbqt	-8.9
4L6Q_protein_compound2560_out.pdbqt	-8.9
4L6Q_protein_compound2561_out.pdbqt	-8.3
4L6Q_protein_compound2562_out.pdbqt	-8.9
4L6Q_protein_compound2563_out.pdbqt	-9.0
4L6Q_protein_compound2564_out.pdbqt	-9.7
4L6Q_protein_compound2565_out.pdbqt	-9.9
4L6Q_protein_compound2566_out.pdbqt	-8.8
4L6Q_protein_compound2567_out.pdbqt	-8.2
4L6Q_protein_compound2568_out.pdbqt	-8.7
4L6Q_protein_compound2569_out.pdbqt	-9.2
4L6Q_protein_compound256_out.pdbqt	-8.6
4L6Q_protein_compound2570_out.pdbqt	-9.0
4L6Q_protein_compound2571_out.pdbqt	-9.5
4L6Q_protein_compound2572_out.pdbqt	-9.5
4L6Q_protein_compound2573_out.pdbqt	-9.3
4L6Q_protein_compound2574_out.pdbqt	-9.1
4L6Q_protein_compound2575_out.pdbqt	-9.5
4L6Q_protein_compound2576_out.pdbqt	-8.9
4L6Q_protein_compound2577_out.pdbqt	-9.3
4L6Q_protein_compound2578_out.pdbqt	-9.6
4L6Q_protein_compound2579_out.pdbqt	-9.6
4L6Q_protein_compound257_out.pdbqt	-8.5
4L6Q_protein_compound2580_out.pdbqt	-9.7
4L6Q_protein_compound2581_out.pdbqt	-8.8
4L6Q_protein_compound2582_out.pdbqt	-9.7
4L6Q_protein_compound2583_out.pdbqt	-8.7
4L6Q_protein_compound2584_out.pdbqt	-9.5
4L6Q_protein_compound2585_out.pdbqt	-9.7
4L6Q_protein_compound2586_out.pdbqt	-10.1
4L6Q_protein_compound2587_out.pdbqt	-9.0
4L6Q_protein_compound2588_out.pdbqt	-8.6
4L6Q_protein_compound2589_out.pdbqt	-8.8
4L6Q_protein_compound258_out.pdbqt	-8.9
4L6Q_protein_compound2590_out.pdbqt	-9.4
4L6Q_protein_compound2591_out.pdbqt	-8.5
4L6Q_protein_compound2592_out.pdbqt	-9.3
4L6Q_protein_compound2593_out.pdbqt	-9.9
4L6Q_protein_compound2594_out.pdbqt	-7.1
4L6Q_protein_compound2595_out.pdbqt	-7.2
4L6Q_protein_compound2596_out.pdbqt	-7.2
4L6Q_protein_compound2597_out.pdbqt	-7.5
4L6Q_protein_compound2598_out.pdbqt	-9.1
4L6Q_protein_compound2599_out.pdbqt	-9.8
4L6Q_protein_compound259_out.pdbqt	-8.7
4L6Q_protein_compound25_out.pdbqt	-8.5
4L6Q_protein_compound2600_out.pdbqt	-8.2
4L6Q_protein_compound2601_out.pdbqt	-8.3
4L6Q_protein_compound2602_out.pdbqt	-7.3
4L6Q_protein_compound2603_out.pdbqt	-7.0
4L6Q_protein_compound2604_out.pdbqt	-7.0
4L6Q_protein_compound2605_out.pdbqt	-7.7
4L6Q_protein_compound2606_out.pdbqt	-7.5
4L6Q_protein_compound2607_out.pdbqt	-6.7
4L6Q_protein_compound2608_out.pdbqt	-7.7
4L6Q_protein_compound2609_out.pdbqt	-6.8
4L6Q_protein_compound260_out.pdbqt	-9.0
4L6Q_protein_compound2610_out.pdbqt	-7.1
4L6Q_protein_compound2611_out.pdbqt	-7.8
4L6Q_protein_compound2612_out.pdbqt	-7.9
4L6Q_protein_compound2613_out.pdbqt	-7.4
4L6Q_protein_compound2614_out.pdbqt	-7.5
4L6Q_protein_compound2615_out.pdbqt	-7.2
4L6Q_protein_compound2616_out.pdbqt	-7.4
4L6Q_protein_compound2617_out.pdbqt	-7.0
4L6Q_protein_compound2618_out.pdbqt	-6.8
4L6Q_protein_compound2619_out.pdbqt	-6.6
4L6Q_protein_compound261_out.pdbqt	-8.2
4L6Q_protein_compound2620_out.pdbqt	-7.7
4L6Q_protein_compound2621_out.pdbqt	-7.7
4L6Q_protein_compound2622_out.pdbqt	-7.6
4L6Q_protein_compound2623_out.pdbqt	-7.7
4L6Q_protein_compound2624_out.pdbqt	-9.0
4L6Q_protein_compound2625_out.pdbqt	-8.0
4L6Q_protein_compound2626_out.pdbqt	-7.8
4L6Q_protein_compound2627_out.pdbqt	-7.3
4L6Q_protein_compound2628_out.pdbqt	-8.0
4L6Q_protein_compound2629_out.pdbqt	-7.5
4L6Q_protein_compound262_out.pdbqt	-9.4
4L6Q_protein_compound2630_out.pdbqt	-7.7
4L6Q_protein_compound2631_out.pdbqt	-7.5
4L6Q_protein_compound2632_out.pdbqt	-7.9
4L6Q_protein_compound2633_out.pdbqt	-9.3
4L6Q_protein_compound2634_out.pdbqt	-8.5
4L6Q_protein_compound2635_out.pdbqt	-9.2
4L6Q_protein_compound2636_out.pdbqt	-9.2
4L6Q_protein_compound2637_out.pdbqt	-8.7
4L6Q_protein_compound2638_out.pdbqt	-8.1
4L6Q_protein_compound2639_out.pdbqt	-8.5
4L6Q_protein_compound263_out.pdbqt	-8.4
4L6Q_protein_compound2640_out.pdbqt	-9.7
4L6Q_protein_compound2641_out.pdbqt	-9.4
4L6Q_protein_compound2642_out.pdbqt	-8.1
4L6Q_protein_compound2643_out.pdbqt	-8.0
4L6Q_protein_compound2644_out.pdbqt	-9.5
4L6Q_protein_compound2645_out.pdbqt	-8.4
4L6Q_protein_compound2646_out.pdbqt	-8.0
4L6Q_protein_compound2647_out.pdbqt	-9.2
4L6Q_protein_compound2648_out.pdbqt	-9.3
4L6Q_protein_compound2649_out.pdbqt	-9.6
4L6Q_protein_compound264_out.pdbqt	-7.9
4L6Q_protein_compound2650_out.pdbqt	-8.8
4L6Q_protein_compound2651_out.pdbqt	-9.8
4L6Q_protein_compound2652_out.pdbqt	-8.6
4L6Q_protein_compound2653_out.pdbqt	-9.2
4L6Q_protein_compound2654_out.pdbqt	-9.4
4L6Q_protein_compound2655_out.pdbqt	-8.5
4L6Q_protein_compound2656_out.pdbqt	-9.2
4L6Q_protein_compound2657_out.pdbqt	-8.4
4L6Q_protein_compound2658_out.pdbqt	-7.6
4L6Q_protein_compound2659_out.pdbqt	-8.0
4L6Q_protein_compound265_out.pdbqt	-8.9
4L6Q_protein_compound2660_out.pdbqt	-8.3
4L6Q_protein_compound2661_out.pdbqt	-9.4
4L6Q_protein_compound2662_out.pdbqt	-8.3
4L6Q_protein_compound2663_out.pdbqt	-8.3
4L6Q_protein_compound2664_out.pdbqt	-8.6
4L6Q_protein_compound2665_out.pdbqt	-8.7
4L6Q_protein_compound2666_out.pdbqt	-8.2
4L6Q_protein_compound2667_out.pdbqt	-8.9
4L6Q_protein_compound2668_out.pdbqt	-7.6
4L6Q_protein_compound2669_out.pdbqt	-7.6
4L6Q_protein_compound266_out.pdbqt	-8.2
4L6Q_protein_compound2670_out.pdbqt	-7.8
4L6Q_protein_compound2671_out.pdbqt	-8.3
4L6Q_protein_compound2672_out.pdbqt	-7.3
4L6Q_protein_compound2673_out.pdbqt	-7.8
4L6Q_protein_compound2674_out.pdbqt	-9.2
4L6Q_protein_compound2675_out.pdbqt	-9.5
4L6Q_protein_compound2676_out.pdbqt	-9.3
4L6Q_protein_compound2677_out.pdbqt	-9.3
4L6Q_protein_compound2678_out.pdbqt	-9.3
4L6Q_protein_compound2679_out.pdbqt	-9.6
4L6Q_protein_compound267_out.pdbqt	-8.7
4L6Q_protein_compound2680_out.pdbqt	-9.4
4L6Q_protein_compound2681_out.pdbqt	-9.9
4L6Q_protein_compound2682_out.pdbqt	-9.5
4L6Q_protein_compound2683_out.pdbqt	-9.5
4L6Q_protein_compound2684_out.pdbqt	-9.6
4L6Q_protein_compound2685_out.pdbqt	-9.1
4L6Q_protein_compound2686_out.pdbqt	-9.0
4L6Q_protein_compound2687_out.pdbqt	-9.2
4L6Q_protein_compound2688_out.pdbqt	-9.2
4L6Q_protein_compound2689_out.pdbqt	-8.6
4L6Q_protein_compound268_out.pdbqt	-9.4
4L6Q_protein_compound2690_out.pdbqt	-9.1
4L6Q_protein_compound2691_out.pdbqt	-9.2
4L6Q_protein_compound2692_out.pdbqt	-9.5
4L6Q_protein_compound2693_out.pdbqt	-8.2
4L6Q_protein_compound2694_out.pdbqt	-8.0
4L6Q_protein_compound2695_out.pdbqt	-9.5
4L6Q_protein_compound2696_out.pdbqt	-9.2
4L6Q_protein_compound2697_out.pdbqt	-8.7
4L6Q_protein_compound2698_out.pdbqt	-9.5
4L6Q_protein_compound2699_out.pdbqt	-9.1
4L6Q_protein_compound269_out.pdbqt	-9.3
4L6Q_protein_compound26_out.pdbqt	-8.4
4L6Q_protein_compound2700_out.pdbqt	-9.4
4L6Q_protein_compound2701_out.pdbqt	-8.7
4L6Q_protein_compound2702_out.pdbqt	-9.4
4L6Q_protein_compound2703_out.pdbqt	-9.2
4L6Q_protein_compound2704_out.pdbqt	-9.8
4L6Q_protein_compound2705_out.pdbqt	-9.3
4L6Q_protein_compound2706_out.pdbqt	-9.4
4L6Q_protein_compound2707_out.pdbqt	-8.7
4L6Q_protein_compound2708_out.pdbqt	-9.9
4L6Q_protein_compound2709_out.pdbqt	-8.6
4L6Q_protein_compound270_out.pdbqt	-9.2
4L6Q_protein_compound2710_out.pdbqt	-8.8
4L6Q_protein_compound2711_out.pdbqt	-10.1
4L6Q_protein_compound2712_out.pdbqt	-9.8
4L6Q_protein_compound2713_out.pdbqt	-10.2
4L6Q_protein_compound2714_out.pdbqt	-10.6
4L6Q_protein_compound2715_out.pdbqt	-10.8
4L6Q_protein_compound2716_out.pdbqt	-7.8
4L6Q_protein_compound2717_out.pdbqt	-8.0
4L6Q_protein_compound2718_out.pdbqt	-10.3
4L6Q_protein_compound2719_out.pdbqt	-10.2
4L6Q_protein_compound271_out.pdbqt	-9.3
4L6Q_protein_compound2720_out.pdbqt	-9.7
4L6Q_protein_compound2721_out.pdbqt	-9.8
4L6Q_protein_compound2722_out.pdbqt	-8.9
4L6Q_protein_compound2723_out.pdbqt	-8.8
4L6Q_protein_compound2724_out.pdbqt	-9.9
4L6Q_protein_compound2725_out.pdbqt	-9.5
4L6Q_protein_compound2726_out.pdbqt	-9.6
4L6Q_protein_compound2727_out.pdbqt	-9.5
4L6Q_protein_compound2728_out.pdbqt	-9.4
4L6Q_protein_compound2729_out.pdbqt	-9.6
4L6Q_protein_compound272_out.pdbqt	-8.7
4L6Q_protein_compound2730_out.pdbqt	-10.1
4L6Q_protein_compound2731_out.pdbqt	-9.8
4L6Q_protein_compound2732_out.pdbqt	-9.5
4L6Q_protein_compound2733_out.pdbqt	-10.0
4L6Q_protein_compound2734_out.pdbqt	-8.8
4L6Q_protein_compound2735_out.pdbqt	-9.4
4L6Q_protein_compound2736_out.pdbqt	-9.9
4L6Q_protein_compound2737_out.pdbqt	-9.5
4L6Q_protein_compound2738_out.pdbqt	-9.9
4L6Q_protein_compound2739_out.pdbqt	-10.2
4L6Q_protein_compound273_out.pdbqt	-9.3
4L6Q_protein_compound2740_out.pdbqt	-10.0
4L6Q_protein_compound2741_out.pdbqt	-8.9
4L6Q_protein_compound2742_out.pdbqt	-9.6
4L6Q_protein_compound2743_out.pdbqt	-9.9
4L6Q_protein_compound2744_out.pdbqt	-9.5
4L6Q_protein_compound2745_out.pdbqt	-9.4
4L6Q_protein_compound2746_out.pdbqt	-9.2
4L6Q_protein_compound2747_out.pdbqt	-9.4
4L6Q_protein_compound2748_out.pdbqt	-8.4
4L6Q_protein_compound2749_out.pdbqt	-9.0
4L6Q_protein_compound274_out.pdbqt	-9.4
4L6Q_protein_compound2750_out.pdbqt	-7.5
4L6Q_protein_compound2751_out.pdbqt	-7.3
4L6Q_protein_compound2752_out.pdbqt	-8.0
4L6Q_protein_compound2753_out.pdbqt	-8.2
4L6Q_protein_compound2754_out.pdbqt	-8.0
4L6Q_protein_compound2755_out.pdbqt	-8.5
4L6Q_protein_compound2756_out.pdbqt	-8.1
4L6Q_protein_compound2757_out.pdbqt	-8.1
4L6Q_protein_compound2758_out.pdbqt	-7.7
4L6Q_protein_compound2759_out.pdbqt	-7.7
4L6Q_protein_compound275_out.pdbqt	-10.0
4L6Q_protein_compound2760_out.pdbqt	-7.9
4L6Q_protein_compound2761_out.pdbqt	-7.9
4L6Q_protein_compound2762_out.pdbqt	-8.2
4L6Q_protein_compound2763_out.pdbqt	-8.3
4L6Q_protein_compound2764_out.pdbqt	-8.0
4L6Q_protein_compound2765_out.pdbqt	-7.9
4L6Q_protein_compound2766_out.pdbqt	-7.7
4L6Q_protein_compound2767_out.pdbqt	-8.4
4L6Q_protein_compound2768_out.pdbqt	-8.8
4L6Q_protein_compound2769_out.pdbqt	-7.9
4L6Q_protein_compound276_out.pdbqt	-9.4
4L6Q_protein_compound2770_out.pdbqt	-8.6
4L6Q_protein_compound2771_out.pdbqt	-8.8
4L6Q_protein_compound2772_out.pdbqt	-7.7
4L6Q_protein_compound2773_out.pdbqt	-7.7
4L6Q_protein_compound2774_out.pdbqt	-7.6
4L6Q_protein_compound2775_out.pdbqt	-6.3
4L6Q_protein_compound2776_out.pdbqt	-8.0
4L6Q_protein_compound2777_out.pdbqt	-8.0
4L6Q_protein_compound2778_out.pdbqt	-8.2
4L6Q_protein_compound2779_out.pdbqt	-8.3
4L6Q_protein_compound277_out.pdbqt	-9.2
4L6Q_protein_compound2780_out.pdbqt	-8.3
4L6Q_protein_compound2781_out.pdbqt	-7.4
4L6Q_protein_compound2782_out.pdbqt	-8.2
4L6Q_protein_compound2783_out.pdbqt	-8.1
4L6Q_protein_compound2784_out.pdbqt	-7.8
4L6Q_protein_compound2785_out.pdbqt	-7.9
4L6Q_protein_compound2786_out.pdbqt	-7.8
4L6Q_protein_compound2787_out.pdbqt	-6.8
4L6Q_protein_compound2788_out.pdbqt	-7.1
4L6Q_protein_compound2789_out.pdbqt	-9.4
4L6Q_protein_compound278_out.pdbqt	-8.7
4L6Q_protein_compound2790_out.pdbqt	-9.1
4L6Q_protein_compound2791_out.pdbqt	-7.7
4L6Q_protein_compound2792_out.pdbqt	-8.2
4L6Q_protein_compound2793_out.pdbqt	-8.3
4L6Q_protein_compound2794_out.pdbqt	-9.0
4L6Q_protein_compound2795_out.pdbqt	-9.2
4L6Q_protein_compound2796_out.pdbqt	-8.5
4L6Q_protein_compound2797_out.pdbqt	-8.1
4L6Q_protein_compound2798_out.pdbqt	-8.7
4L6Q_protein_compound2799_out.pdbqt	-8.7
4L6Q_protein_compound279_out.pdbqt	-8.2
4L6Q_protein_compound27_out.pdbqt	-9.4
4L6Q_protein_compound2800_out.pdbqt	-8.6
4L6Q_protein_compound2801_out.pdbqt	-9.5
4L6Q_protein_compound2802_out.pdbqt	-9.0
4L6Q_protein_compound2803_out.pdbqt	-8.1
4L6Q_protein_compound2804_out.pdbqt	-9.9
4L6Q_protein_compound2805_out.pdbqt	-9.7
4L6Q_protein_compound2806_out.pdbqt	-9.3
4L6Q_protein_compound2807_out.pdbqt	-9.7
4L6Q_protein_compound2808_out.pdbqt	-8.5
4L6Q_protein_compound2809_out.pdbqt	-8.3
4L6Q_protein_compound280_out.pdbqt	-11.0
4L6Q_protein_compound2810_out.pdbqt	-8.4
4L6Q_protein_compound2811_out.pdbqt	-9.1
4L6Q_protein_compound2812_out.pdbqt	-8.9
4L6Q_protein_compound2813_out.pdbqt	-8.0
4L6Q_protein_compound2814_out.pdbqt	-9.0
4L6Q_protein_compound2815_out.pdbqt	-7.9
4L6Q_protein_compound2816_out.pdbqt	-8.6
4L6Q_protein_compound2817_out.pdbqt	-7.9
4L6Q_protein_compound2818_out.pdbqt	-8.7
4L6Q_protein_compound2819_out.pdbqt	-9.3
4L6Q_protein_compound281_out.pdbqt	-9.7
4L6Q_protein_compound2820_out.pdbqt	-8.0
4L6Q_protein_compound2821_out.pdbqt	-8.5
4L6Q_protein_compound2822_out.pdbqt	-8.8
4L6Q_protein_compound2823_out.pdbqt	-9.0
4L6Q_protein_compound2824_out.pdbqt	-9.0
4L6Q_protein_compound2825_out.pdbqt	-8.9
4L6Q_protein_compound2826_out.pdbqt	-9.8
4L6Q_protein_compound2827_out.pdbqt	-9.7
4L6Q_protein_compound2828_out.pdbqt	-9.4
4L6Q_protein_compound2829_out.pdbqt	-8.3
4L6Q_protein_compound282_out.pdbqt	-8.6
4L6Q_protein_compound2830_out.pdbqt	-9.0
4L6Q_protein_compound2831_out.pdbqt	-8.6
4L6Q_protein_compound2832_out.pdbqt	-7.6
4L6Q_protein_compound2833_out.pdbqt	-7.0
4L6Q_protein_compound2834_out.pdbqt	-9.1
4L6Q_protein_compound2835_out.pdbqt	-8.9
4L6Q_protein_compound2836_out.pdbqt	-8.8
4L6Q_protein_compound2837_out.pdbqt	-8.1
4L6Q_protein_compound2838_out.pdbqt	-7.7
4L6Q_protein_compound2839_out.pdbqt	-8.5
4L6Q_protein_compound283_out.pdbqt	-8.8
4L6Q_protein_compound2840_out.pdbqt	-8.7
4L6Q_protein_compound2841_out.pdbqt	-8.8
4L6Q_protein_compound2842_out.pdbqt	-8.6
4L6Q_protein_compound2843_out.pdbqt	-9.3
4L6Q_protein_compound2844_out.pdbqt	-9.6
4L6Q_protein_compound2845_out.pdbqt	-9.5
4L6Q_protein_compound2846_out.pdbqt	-9.4
4L6Q_protein_compound2847_out.pdbqt	-8.8
4L6Q_protein_compound2848_out.pdbqt	-7.5
4L6Q_protein_compound2849_out.pdbqt	-8.5
4L6Q_protein_compound284_out.pdbqt	-8.2
4L6Q_protein_compound2850_out.pdbqt	-9.0
4L6Q_protein_compound2851_out.pdbqt	-9.0
4L6Q_protein_compound2852_out.pdbqt	-8.8
4L6Q_protein_compound2853_out.pdbqt	-9.2
4L6Q_protein_compound2854_out.pdbqt	-8.9
4L6Q_protein_compound2855_out.pdbqt	-8.2
4L6Q_protein_compound2856_out.pdbqt	-8.2
4L6Q_protein_compound2857_out.pdbqt	-7.5
4L6Q_protein_compound2858_out.pdbqt	-8.4
4L6Q_protein_compound2859_out.pdbqt	-8.0
4L6Q_protein_compound285_out.pdbqt	-8.4
4L6Q_protein_compound2860_out.pdbqt	-9.0
4L6Q_protein_compound2861_out.pdbqt	-9.5
4L6Q_protein_compound2862_out.pdbqt	-8.6
4L6Q_protein_compound2863_out.pdbqt	-9.7
