ligand_name	scores
mol4447_config_out1.pdbqt	-10.4
mol4448_config_out1.pdbqt	-7.6
mol4449_config_out1.pdbqt	-10.8
mol444_config_out1.pdbqt	-9.4
mol4450_config_out1.pdbqt	-8.1
mol4451_config_out1.pdbqt	-10.3
mol4452_config_out1.pdbqt	-10.7
mol4453_config_out1.pdbqt	-9.5
mol4454_config_out1.pdbqt	-9.7
mol4455_config_out1.pdbqt	-9.2
mol4456_config_out1.pdbqt	-8.7
mol4457_config_out1.pdbqt	-9.6
mol4458_config_out1.pdbqt	-8.8
mol4459_config_out1.pdbqt	-10.3
mol445_config_out1.pdbqt	-9.4
mol4460_config_out1.pdbqt	-10.9
mol4461_config_out1.pdbqt	-10.1
mol4462_config_out1.pdbqt	-10.0
mol4463_config_out1.pdbqt	-12.8
mol4464_config_out1.pdbqt	-11.6
mol4465_config_out1.pdbqt	-8.4
mol4466_config_out1.pdbqt	-11.4
mol4467_config_out1.pdbqt	-8.9
mol4468_config_out1.pdbqt	-9.5
mol4469_config_out1.pdbqt	-9.0
mol446_config_out1.pdbqt	-10.4
mol4470_config_out1.pdbqt	-7.9
mol4471_config_out1.pdbqt	-10.7
mol4472_config_out1.pdbqt	-9.2
mol4473_config_out1.pdbqt	-10.5
mol4474_config_out1.pdbqt	-9.0
mol4475_config_out1.pdbqt	-8.6
mol4476_config_out1.pdbqt	-11.8
mol4477_config_out1.pdbqt	-9.2
mol4478_config_out1.pdbqt	-9.2
mol4479_config_out1.pdbqt	-7.9
mol447_config_out1.pdbqt	-9.8
mol4480_config_out1.pdbqt	-8.6
mol4481_config_out1.pdbqt	-9.4
mol4482_config_out1.pdbqt	-10.0
mol4483_config_out1.pdbqt	-9.1
mol4484_config_out1.pdbqt	-9.0
mol4485_config_out1.pdbqt	-7.7
mol4486_config_out1.pdbqt	-9.5
mol4487_config_out1.pdbqt	-8.0
mol4488_config_out1.pdbqt	-8.0
mol4489_config_out1.pdbqt	-7.7
mol448_config_out1.pdbqt	-10.3
mol4490_config_out1.pdbqt	-8.9
mol4491_config_out1.pdbqt	-8.3
mol4492_config_out1.pdbqt	-9.5
mol4493_config_out1.pdbqt	-12.4
mol4494_config_out1.pdbqt	-9.0
mol4495_config_out1.pdbqt	-10.9
mol4496_config_out1.pdbqt	-10.6
mol4497_config_out1.pdbqt	-9.5
mol4498_config_out1.pdbqt	-9.0
mol4499_config_out1.pdbqt	-7.6
mol449_config_out1.pdbqt	-10.2
mol44_config_out1.pdbqt	-10.7
mol4500_config_out1.pdbqt	-7.2
mol4501_config_out1.pdbqt	-10.1
mol4502_config_out1.pdbqt	-9.6
mol4503_config_out1.pdbqt	-9.2
mol4504_config_out1.pdbqt	-8.6
mol4505_config_out1.pdbqt	-11.1
mol4506_config_out1.pdbqt	-11.4
mol4507_config_out1.pdbqt	-8.8
mol4508_config_out1.pdbqt	-10.1
mol4509_config_out1.pdbqt	-7.5
mol450_config_out1.pdbqt	-8.5
mol4510_config_out1.pdbqt	-8.3
mol4511_config_out1.pdbqt	-9.4
mol4512_config_out1.pdbqt	-8.5
mol4513_config_out1.pdbqt	-9.6
mol4514_config_out1.pdbqt	-10.3
mol4515_config_out1.pdbqt	-8.8
mol4516_config_out1.pdbqt	-11.8
mol4517_config_out1.pdbqt	-9.7
mol4518_config_out1.pdbqt	-9.6
mol4519_config_out1.pdbqt	-9.7
mol451_config_out1.pdbqt	-9.0
mol4520_config_out1.pdbqt	-6.8
mol4521_config_out1.pdbqt	-9.8
mol4522_config_out1.pdbqt	-10.3
mol4523_config_out1.pdbqt	-9.6
mol4524_config_out1.pdbqt	-9.5
mol4525_config_out1.pdbqt	-9.0
mol4526_config_out1.pdbqt	-9.9
mol4527_config_out1.pdbqt	-10.3
mol4528_config_out1.pdbqt	-8.0
mol4529_config_out1.pdbqt	-9.4
mol452_config_out1.pdbqt	-9.5
mol4530_config_out1.pdbqt	-7.0
mol4531_config_out1.pdbqt	-10.2
mol4532_config_out1.pdbqt	-9.8
mol4533_config_out1.pdbqt	-9.7
mol4534_config_out1.pdbqt	-10.8
mol4535_config_out1.pdbqt	-8.9
mol4536_config_out1.pdbqt	-9.9
mol4537_config_out1.pdbqt	-8.8
mol4538_config_out1.pdbqt	-9.9
mol4539_config_out1.pdbqt	-8.3
mol453_config_out1.pdbqt	-7.5
mol4540_config_out1.pdbqt	-7.3
mol4541_config_out1.pdbqt	-9.9
mol4542_config_out1.pdbqt	-10.8
mol4543_config_out1.pdbqt	-7.8
mol4544_config_out1.pdbqt	-10.6
mol4545_config_out1.pdbqt	-11.7
mol4546_config_out1.pdbqt	-7.4
mol4547_config_out1.pdbqt	-8.6
mol4548_config_out1.pdbqt	-8.6
mol4549_config_out1.pdbqt	-10.4
mol454_config_out1.pdbqt	-9.7
mol4550_config_out1.pdbqt	-9.1
mol4551_config_out1.pdbqt	-10.5
mol4552_config_out1.pdbqt	-9.6
mol4553_config_out1.pdbqt	-8.9
mol4554_config_out1.pdbqt	-10.1
mol4555_config_out1.pdbqt	-9.9
mol4556_config_out1.pdbqt	-8.8
mol4557_config_out1.pdbqt	-10.7
mol4558_config_out1.pdbqt	-9.2
mol4559_config_out1.pdbqt	-5.9
mol455_config_out1.pdbqt	-8.6
mol4560_config_out1.pdbqt	-9.0
mol4561_config_out1.pdbqt	-6.6
mol4562_config_out1.pdbqt	-8.5
mol4563_config_out1.pdbqt	-10.1
mol4564_config_out1.pdbqt	-8.0
mol4565_config_out1.pdbqt	-9.9
mol4566_config_out1.pdbqt	-8.6
mol4567_config_out1.pdbqt	-10.7
mol4568_config_out1.pdbqt	-9.2
mol4569_config_out1.pdbqt	-7.9
mol456_config_out1.pdbqt	-8.1
mol4570_config_out1.pdbqt	-10.7
mol4571_config_out1.pdbqt	-9.7
mol4572_config_out1.pdbqt	-8.8
mol4573_config_out1.pdbqt	-9.6
mol4574_config_out1.pdbqt	-7.5
mol4575_config_out1.pdbqt	-10.0
mol4576_config_out1.pdbqt	-11.8
mol4577_config_out1.pdbqt	-9.3
mol4578_config_out1.pdbqt	-11.3
mol4579_config_out1.pdbqt	-10.3
mol457_config_out1.pdbqt	-11.8
mol4580_config_out1.pdbqt	-10.4
mol4581_config_out1.pdbqt	-6.1
mol4582_config_out1.pdbqt	-9.1
mol4583_config_out1.pdbqt	-10.0
mol4584_config_out1.pdbqt	-11.7
mol4585_config_out1.pdbqt	-9.2
mol4586_config_out1.pdbqt	-8.7
mol4587_config_out1.pdbqt	-8.1
mol4588_config_out1.pdbqt	-10.8
mol4589_config_out1.pdbqt	-10.2
mol458_config_out1.pdbqt	-9.9
mol4590_config_out1.pdbqt	-9.4
mol4591_config_out1.pdbqt	-9.4
mol4592_config_out1.pdbqt	-7.5
mol4593_config_out1.pdbqt	-9.8
mol4594_config_out1.pdbqt	-10.8
mol4595_config_out1.pdbqt	-10.2
mol4596_config_out1.pdbqt	-9.0
mol4597_config_out1.pdbqt	-9.1
mol4598_config_out1.pdbqt	-8.0
mol4599_config_out1.pdbqt	-10.4
mol459_config_out1.pdbqt	-9.9
mol45_config_out1.pdbqt	-9.3
mol4600_config_out1.pdbqt	-8.3
mol4601_config_out1.pdbqt	-7.0
mol4602_config_out1.pdbqt	-9.0
mol4603_config_out1.pdbqt	-10.0
mol4604_config_out1.pdbqt	-10.3
mol4605_config_out1.pdbqt	-8.1
mol4606_config_out1.pdbqt	-9.3
mol4607_config_out1.pdbqt	-9.9
mol4608_config_out1.pdbqt	-9.2
mol4609_config_out1.pdbqt	-7.1
mol460_config_out1.pdbqt	-10.8
mol4610_config_out1.pdbqt	-10.6
mol4611_config_out1.pdbqt	-7.5
mol4612_config_out1.pdbqt	-9.3
mol4613_config_out1.pdbqt	-8.6
mol4614_config_out1.pdbqt	-9.5
mol4615_config_out1.pdbqt	-9.7
mol4616_config_out1.pdbqt	-5.6
mol4617_config_out1.pdbqt	-10.5
mol4618_config_out1.pdbqt	-10.5
mol4619_config_out1.pdbqt	-6.3
mol461_config_out1.pdbqt	-9.0
mol4620_config_out1.pdbqt	-9.4
mol4621_config_out1.pdbqt	-8.4
mol4622_config_out1.pdbqt	-8.8
mol4623_config_out1.pdbqt	-9.0
mol4624_config_out1.pdbqt	-10.2
mol4625_config_out1.pdbqt	-9.7
mol4626_config_out1.pdbqt	-8.4
mol4627_config_out1.pdbqt	-8.3
mol4628_config_out1.pdbqt	-9.2
mol4629_config_out1.pdbqt	-8.1
mol462_config_out1.pdbqt	-8.2
mol4630_config_out1.pdbqt	-7.8
mol4631_config_out1.pdbqt	-10.7
mol4632_config_out1.pdbqt	-7.9
mol4633_config_out1.pdbqt	-9.9
mol4634_config_out1.pdbqt	-8.0
mol4635_config_out1.pdbqt	-11.2
mol4636_config_out1.pdbqt	-8.5
mol4637_config_out1.pdbqt	-8.4
mol4638_config_out1.pdbqt	-9.7
mol4639_config_out1.pdbqt	-7.3
mol463_config_out1.pdbqt	-10.4
mol4640_config_out1.pdbqt	-10.3
mol4641_config_out1.pdbqt	-8.9
mol4642_config_out1.pdbqt	-10.7
mol4643_config_out1.pdbqt	-11.8
mol4644_config_out1.pdbqt	-11.5
mol4645_config_out1.pdbqt	-7.3
mol4646_config_out1.pdbqt	-9.6
mol4647_config_out1.pdbqt	-9.4
mol4648_config_out1.pdbqt	-9.4
mol4649_config_out1.pdbqt	-5.2
mol464_config_out1.pdbqt	-11.1
mol4650_config_out1.pdbqt	-8.4
mol4651_config_out1.pdbqt	-9.8
mol4652_config_out1.pdbqt	-8.2
mol4653_config_out1.pdbqt	-9.1
mol4654_config_out1.pdbqt	-8.1
mol4655_config_out1.pdbqt	-9.7
mol4656_config_out1.pdbqt	-7.6
mol4657_config_out1.pdbqt	-9.9
mol4658_config_out1.pdbqt	-10.2
mol4659_config_out1.pdbqt	-9.8
mol465_config_out1.pdbqt	-6.6
mol4660_config_out1.pdbqt	-7.3
mol4661_config_out1.pdbqt	-9.6
mol4662_config_out1.pdbqt	-9.7
mol4663_config_out1.pdbqt	-9.4
mol4664_config_out1.pdbqt	-10.2
mol4665_config_out1.pdbqt	-9.5
mol4666_config_out1.pdbqt	-9.3
mol4667_config_out1.pdbqt	-7.1
mol4668_config_out1.pdbqt	-9.6
mol4669_config_out1.pdbqt	-9.3
mol466_config_out1.pdbqt	-9.1
mol4670_config_out1.pdbqt	-9.1
mol4671_config_out1.pdbqt	-9.3
mol4672_config_out1.pdbqt	-8.8
mol4673_config_out1.pdbqt	-10.5
mol4674_config_out1.pdbqt	-8.8
mol4675_config_out1.pdbqt	-9.4
mol4676_config_out1.pdbqt	-9.9
mol4677_config_out1.pdbqt	-10.1
mol4678_config_out1.pdbqt	-6.3
mol4679_config_out1.pdbqt	-11.2
mol467_config_out1.pdbqt	-9.1
mol4680_config_out1.pdbqt	-8.6
mol4681_config_out1.pdbqt	-9.2
mol4682_config_out1.pdbqt	-7.9
mol4683_config_out1.pdbqt	-7.7
mol4684_config_out1.pdbqt	-10.9
mol4685_config_out1.pdbqt	-7.4
mol4686_config_out1.pdbqt	-8.1
mol4687_config_out1.pdbqt	-10.3
mol4688_config_out1.pdbqt	-8.6
mol4689_config_out1.pdbqt	-9.1
mol468_config_out1.pdbqt	-9.5
mol4690_config_out1.pdbqt	-9.2
mol4691_config_out1.pdbqt	-8.3
mol4692_config_out1.pdbqt	-10.4
mol4693_config_out1.pdbqt	-9.1
mol4694_config_out1.pdbqt	-8.3
mol4695_config_out1.pdbqt	-5.7
mol4696_config_out1.pdbqt	-9.7
mol4697_config_out1.pdbqt	-7.8
mol4698_config_out1.pdbqt	-9.3
mol4699_config_out1.pdbqt	-8.3
mol469_config_out1.pdbqt	-10.5
mol46_config_out1.pdbqt	-9.7
mol4700_config_out1.pdbqt	-9.4
mol4701_config_out1.pdbqt	-8.7
mol4702_config_out1.pdbqt	-9.1
mol4703_config_out1.pdbqt	-7.8
mol4704_config_out1.pdbqt	-9.2
mol4705_config_out1.pdbqt	-9.8
mol4706_config_out1.pdbqt	-9.8
mol4707_config_out1.pdbqt	-8.8
mol4708_config_out1.pdbqt	-8.7
mol4709_config_out1.pdbqt	-9.2
mol470_config_out1.pdbqt	-10.6
mol4710_config_out1.pdbqt	-10.8
mol4711_config_out1.pdbqt	-8.3
mol4712_config_out1.pdbqt	-8.3
mol4713_config_out1.pdbqt	-9.4
mol4714_config_out1.pdbqt	-9.1
mol4715_config_out1.pdbqt	-10.2
mol4716_config_out1.pdbqt	-9.3
mol4717_config_out1.pdbqt	-8.0
mol4718_config_out1.pdbqt	-10.9
mol4719_config_out1.pdbqt	-8.5
mol471_config_out1.pdbqt	-8.7
mol4720_config_out1.pdbqt	-9.6
mol4721_config_out1.pdbqt	-9.5
mol4722_config_out1.pdbqt	-6.2
mol4723_config_out1.pdbqt	-9.6
mol4724_config_out1.pdbqt	-7.2
mol4725_config_out1.pdbqt	-9.4
mol4726_config_out1.pdbqt	-10.3
mol4727_config_out1.pdbqt	-9.7
mol4728_config_out1.pdbqt	-9.5
mol4729_config_out1.pdbqt	-10.9
mol472_config_out1.pdbqt	-9.6
mol4730_config_out1.pdbqt	-9.4
mol4731_config_out1.pdbqt	-8.4
mol4732_config_out1.pdbqt	-8.6
mol4733_config_out1.pdbqt	-9.2
mol4734_config_out1.pdbqt	-9.8
mol4735_config_out1.pdbqt	-7.4
mol4736_config_out1.pdbqt	-6.8
mol4737_config_out1.pdbqt	-11.1
mol4738_config_out1.pdbqt	-8.7
mol4739_config_out1.pdbqt	-8.1
mol473_config_out1.pdbqt	-9.7
mol4740_config_out1.pdbqt	-7.4
mol4741_config_out1.pdbqt	-11.5
mol4742_config_out1.pdbqt	-10.3
mol4743_config_out1.pdbqt	-10.0
mol4744_config_out1.pdbqt	-9.4
mol4745_config_out1.pdbqt	-9.1
mol4746_config_out1.pdbqt	-9.1
mol4747_config_out1.pdbqt	-11.4
mol4748_config_out1.pdbqt	-10.3
mol4749_config_out1.pdbqt	-7.9
mol474_config_out1.pdbqt	-9.0
mol4750_config_out1.pdbqt	-7.9
mol4751_config_out1.pdbqt	-11.5
mol4752_config_out1.pdbqt	-10.0
mol4753_config_out1.pdbqt	-8.9
mol4754_config_out1.pdbqt	-9.6
mol4755_config_out1.pdbqt	-10.0
mol4756_config_out1.pdbqt	-9.1
mol4757_config_out1.pdbqt	-7.2
mol4758_config_out1.pdbqt	-9.3
mol4759_config_out1.pdbqt	-9.3
mol475_config_out1.pdbqt	-6.5
mol4760_config_out1.pdbqt	-10.4
mol4761_config_out1.pdbqt	-9.0
mol4762_config_out1.pdbqt	-10.1
mol4763_config_out1.pdbqt	-9.7
mol4764_config_out1.pdbqt	-9.9
mol4765_config_out1.pdbqt	-11.5
mol4766_config_out1.pdbqt	-10.1
mol4767_config_out1.pdbqt	-8.6
mol4768_config_out1.pdbqt	-9.1
mol4769_config_out1.pdbqt	-8.8
mol476_config_out1.pdbqt	-9.8
mol4770_config_out1.pdbqt	-10.1
mol4771_config_out1.pdbqt	-10.5
mol4772_config_out1.pdbqt	-9.4
mol4773_config_out1.pdbqt	-8.7
mol4774_config_out1.pdbqt	-10.1
mol4775_config_out1.pdbqt	-10.1
mol4776_config_out1.pdbqt	-7.9
mol4777_config_out1.pdbqt	-10.6
mol4778_config_out1.pdbqt	-9.5
mol4779_config_out1.pdbqt	-8.4
mol477_config_out1.pdbqt	-8.0
mol4780_config_out1.pdbqt	-9.1
mol4781_config_out1.pdbqt	-10.5
mol4782_config_out1.pdbqt	-11.1
mol4783_config_out1.pdbqt	-11.5
mol4784_config_out1.pdbqt	-10.9
mol4785_config_out1.pdbqt	-9.3
mol4786_config_out1.pdbqt	-7.0
mol4787_config_out1.pdbqt	-11.0
mol4788_config_out1.pdbqt	-9.6
mol4789_config_out1.pdbqt	-9.9
mol478_config_out1.pdbqt	-8.8
mol4790_config_out1.pdbqt	-9.2
mol4791_config_out1.pdbqt	-8.5
mol4792_config_out1.pdbqt	-6.1
mol4793_config_out1.pdbqt	-8.3
mol4794_config_out1.pdbqt	-8.0
mol4795_config_out1.pdbqt	-9.6
mol4796_config_out1.pdbqt	-9.5
mol4797_config_out1.pdbqt	-10.3
mol4798_config_out1.pdbqt	-6.4
mol4799_config_out1.pdbqt	-9.4
mol479_config_out1.pdbqt	-9.1
mol47_config_out1.pdbqt	-9.1
mol4800_config_out1.pdbqt	-9.3
mol4801_config_out1.pdbqt	-9.3
mol4802_config_out1.pdbqt	-7.0
mol4803_config_out1.pdbqt	-9.5
mol4804_config_out1.pdbqt	-9.7
mol4805_config_out1.pdbqt	-9.6
mol4806_config_out1.pdbqt	-9.8
mol4807_config_out1.pdbqt	-9.8
mol4808_config_out1.pdbqt	-8.5
mol4809_config_out1.pdbqt	-9.6
mol480_config_out1.pdbqt	-8.4
mol4810_config_out1.pdbqt	-11.7
mol4811_config_out1.pdbqt	-8.5
mol4812_config_out1.pdbqt	-8.9
mol4813_config_out1.pdbqt	-9.0
mol4814_config_out1.pdbqt	-7.9
mol4815_config_out1.pdbqt	-10.3
mol4816_config_out1.pdbqt	-5.9
mol4817_config_out1.pdbqt	-10.3
mol4818_config_out1.pdbqt	-10.3
mol4819_config_out1.pdbqt	-11.8
mol481_config_out1.pdbqt	-10.2
mol4820_config_out1.pdbqt	-9.6
mol4821_config_out1.pdbqt	-10.7
mol4822_config_out1.pdbqt	-8.9
mol4823_config_out1.pdbqt	-9.7
mol4824_config_out1.pdbqt	-9.8
mol4825_config_out1.pdbqt	-7.4
mol4826_config_out1.pdbqt	-7.3
mol4827_config_out1.pdbqt	-9.4
mol4828_config_out1.pdbqt	-7.8
mol4829_config_out1.pdbqt	-8.2
mol482_config_out1.pdbqt	-9.9
mol4830_config_out1.pdbqt	-10.6
mol4831_config_out1.pdbqt	-8.7
mol4832_config_out1.pdbqt	-8.6
mol4833_config_out1.pdbqt	-9.4
mol4834_config_out1.pdbqt	-10.1
mol4835_config_out1.pdbqt	-9.1
mol4836_config_out1.pdbqt	-8.9
mol4837_config_out1.pdbqt	-7.9
mol4838_config_out1.pdbqt	-10.7
mol4839_config_out1.pdbqt	-8.1
mol483_config_out1.pdbqt	-9.5
mol4840_config_out1.pdbqt	-8.7
mol4841_config_out1.pdbqt	-10.8
mol4842_config_out1.pdbqt	-10.7
mol4843_config_out1.pdbqt	-10.2
mol4844_config_out1.pdbqt	-9.6
mol4845_config_out1.pdbqt	-8.8
mol4846_config_out1.pdbqt	-10.6
mol4847_config_out1.pdbqt	-11.5
mol4848_config_out1.pdbqt	-10.4
mol4849_config_out1.pdbqt	-8.5
mol484_config_out1.pdbqt	-9.8
mol4850_config_out1.pdbqt	-10.5
mol4851_config_out1.pdbqt	-10.0
mol4852_config_out1.pdbqt	-9.2
mol4853_config_out1.pdbqt	-10.4
mol4854_config_out1.pdbqt	-9.3
mol4855_config_out1.pdbqt	-10.2
mol4856_config_out1.pdbqt	-9.8
mol4857_config_out1.pdbqt	-10.4
mol4858_config_out1.pdbqt	-10.5
mol4859_config_out1.pdbqt	-11.1
mol485_config_out1.pdbqt	-10.8
mol4860_config_out1.pdbqt	-9.5
mol4861_config_out1.pdbqt	-9.0
mol4862_config_out1.pdbqt	-8.6
mol4863_config_out1.pdbqt	-10.3
mol4864_config_out1.pdbqt	-9.6
mol4865_config_out1.pdbqt	-7.2
mol4866_config_out1.pdbqt	-10.1
mol4867_config_out1.pdbqt	-9.5
mol4868_config_out1.pdbqt	-9.3
mol4869_config_out1.pdbqt	-11.0
mol486_config_out1.pdbqt	-9.8
mol4870_config_out1.pdbqt	-8.2
mol4871_config_out1.pdbqt	-11.6
mol4872_config_out1.pdbqt	-8.4
mol4873_config_out1.pdbqt	-10.6
mol4874_config_out1.pdbqt	-8.9
mol4875_config_out1.pdbqt	-10.5
mol4876_config_out1.pdbqt	-8.8
mol4877_config_out1.pdbqt	-10.2
mol4878_config_out1.pdbqt	-6.8
mol4879_config_out1.pdbqt	-11.6
mol487_config_out1.pdbqt	-10.2
mol4880_config_out1.pdbqt	-8.8
mol4881_config_out1.pdbqt	-10.0
mol4882_config_out1.pdbqt	-9.9
mol4883_config_out1.pdbqt	-9.4
mol4884_config_out1.pdbqt	-10.5
mol4885_config_out1.pdbqt	-8.5
mol4886_config_out1.pdbqt	-10.0
mol4887_config_out1.pdbqt	-7.7
mol4888_config_out1.pdbqt	-7.7
mol4889_config_out1.pdbqt	-9.2
mol488_config_out1.pdbqt	-9.3
mol4890_config_out1.pdbqt	-10.5
mol4891_config_out1.pdbqt	-9.7
mol4892_config_out1.pdbqt	-11.4
mol4893_config_out1.pdbqt	-12.4
mol4894_config_out1.pdbqt	-10.5
mol4895_config_out1.pdbqt	-10.1
mol4896_config_out1.pdbqt	-9.3
mol4897_config_out1.pdbqt	-8.7
mol4898_config_out1.pdbqt	-8.8
mol4899_config_out1.pdbqt	-8.7
mol489_config_out1.pdbqt	-10.5
mol48_config_out1.pdbqt	-9.8
mol4900_config_out1.pdbqt	-10.1
mol4901_config_out1.pdbqt	-7.8
mol4902_config_out1.pdbqt	-9.5
mol4903_config_out1.pdbqt	-11.2
mol4904_config_out1.pdbqt	-11.5
mol4905_config_out1.pdbqt	-9.4
mol4906_config_out1.pdbqt	-10.3
mol4907_config_out1.pdbqt	-10.2
mol4908_config_out1.pdbqt	-7.8
mol4909_config_out1.pdbqt	-8.3
mol490_config_out1.pdbqt	-10.6
mol4910_config_out1.pdbqt	-10.5
mol4911_config_out1.pdbqt	-9.6
mol4912_config_out1.pdbqt	-9.3
mol4913_config_out1.pdbqt	-11.2
mol4914_config_out1.pdbqt	-9.0
mol4915_config_out1.pdbqt	-9.7
mol4916_config_out1.pdbqt	-9.8
mol4917_config_out1.pdbqt	-9.8
mol4918_config_out1.pdbqt	-7.4
mol4919_config_out1.pdbqt	-10.1
mol491_config_out1.pdbqt	-9.0
mol4920_config_out1.pdbqt	-9.8
mol4921_config_out1.pdbqt	-8.7
mol4922_config_out1.pdbqt	-8.4
mol4923_config_out1.pdbqt	-9.9
mol4924_config_out1.pdbqt	-10.8
mol4925_config_out1.pdbqt	-9.3
mol4926_config_out1.pdbqt	-10.8
mol4927_config_out1.pdbqt	-9.1
mol4928_config_out1.pdbqt	-9.4
mol4929_config_out1.pdbqt	-11.1
mol492_config_out1.pdbqt	-8.8
mol4930_config_out1.pdbqt	-9.3
mol4931_config_out1.pdbqt	-6.1
mol4932_config_out1.pdbqt	-9.4
mol4933_config_out1.pdbqt	-6.6
mol4934_config_out1.pdbqt	-8.8
mol4935_config_out1.pdbqt	-9.9
mol4936_config_out1.pdbqt	-10.1
mol4937_config_out1.pdbqt	-8.5
mol4938_config_out1.pdbqt	-10.6
mol4939_config_out1.pdbqt	-7.5
mol493_config_out1.pdbqt	-7.5
mol4940_config_out1.pdbqt	-9.3
mol4941_config_out1.pdbqt	-8.8
mol4942_config_out1.pdbqt	-9.6
mol4943_config_out1.pdbqt	-8.8
mol4944_config_out1.pdbqt	-8.5
mol4945_config_out1.pdbqt	-8.9
mol4946_config_out1.pdbqt	-9.3
mol4947_config_out1.pdbqt	-9.6
mol4948_config_out1.pdbqt	-10.2
mol4949_config_out1.pdbqt	-9.9
mol494_config_out1.pdbqt	-10.3
mol4950_config_out1.pdbqt	-10.3
mol4951_config_out1.pdbqt	-8.8
mol4952_config_out1.pdbqt	-9.9
mol4953_config_out1.pdbqt	-8.6
mol4954_config_out1.pdbqt	-10.9
mol4955_config_out1.pdbqt	-9.8
mol4956_config_out1.pdbqt	-8.3
mol4957_config_out1.pdbqt	-10.7
mol4958_config_out1.pdbqt	-9.5
mol4959_config_out1.pdbqt	-9.9
mol495_config_out1.pdbqt	-8.1
mol4960_config_out1.pdbqt	-8.6
mol4961_config_out1.pdbqt	-10.0
mol4962_config_out1.pdbqt	-10.5
mol4963_config_out1.pdbqt	-9.7
mol4964_config_out1.pdbqt	-9.0
mol4965_config_out1.pdbqt	-8.5
mol4966_config_out1.pdbqt	-10.3
mol4967_config_out1.pdbqt	-9.6
mol4968_config_out1.pdbqt	-12.6
mol4969_config_out1.pdbqt	-9.0
mol496_config_out1.pdbqt	-7.9
mol4970_config_out1.pdbqt	-11.5
mol4971_config_out1.pdbqt	-10.1
mol4972_config_out1.pdbqt	-10.6
mol4973_config_out1.pdbqt	-9.7
mol4974_config_out1.pdbqt	-9.2
mol4975_config_out1.pdbqt	-10.1
mol4976_config_out1.pdbqt	-7.9
mol4977_config_out1.pdbqt	-9.6
mol4978_config_out1.pdbqt	-9.9
mol4979_config_out1.pdbqt	-8.2
mol497_config_out1.pdbqt	-8.7
mol4980_config_out1.pdbqt	-10.6
mol4981_config_out1.pdbqt	-8.0
mol4982_config_out1.pdbqt	-9.3
mol4983_config_out1.pdbqt	-10.9
mol4984_config_out1.pdbqt	-8.3
mol4985_config_out1.pdbqt	-7.7
mol4986_config_out1.pdbqt	-7.4
mol4987_config_out1.pdbqt	-8.5
mol4988_config_out1.pdbqt	-7.4
mol4989_config_out1.pdbqt	-7.8
mol498_config_out1.pdbqt	-10.1
mol4990_config_out1.pdbqt	-9.7
mol4991_config_out1.pdbqt	-7.8
mol4992_config_out1.pdbqt	-8.7
mol4993_config_out1.pdbqt	-9.8
mol4994_config_out1.pdbqt	-10.6
mol4995_config_out1.pdbqt	-10.3
mol4996_config_out1.pdbqt	-10.1
mol4997_config_out1.pdbqt	-8.0
mol4998_config_out1.pdbqt	-8.4
mol4999_config_out1.pdbqt	-10.5
mol499_config_out1.pdbqt	-6.1
mol49_config_out1.pdbqt	-8.2
mol4_config_out1.pdbqt	-10.7
mol5000_config_out1.pdbqt	-8.2
mol5001_config_out1.pdbqt	-8.7
mol5002_config_out1.pdbqt	-7.8
mol5003_config_out1.pdbqt	-8.2
mol5004_config_out1.pdbqt	-8.9
mol5005_config_out1.pdbqt	-9.6
mol5006_config_out1.pdbqt	-9.9
mol5007_config_out1.pdbqt	-9.7
mol5008_config_out1.pdbqt	-10.6
mol5009_config_out1.pdbqt	-9.8
mol500_config_out1.pdbqt	-10.8
mol5010_config_out1.pdbqt	-8.0
mol5011_config_out1.pdbqt	-10.1
mol5012_config_out1.pdbqt	-10.2
mol5013_config_out1.pdbqt	-9.8
mol5014_config_out1.pdbqt	-9.0
mol5015_config_out1.pdbqt	-10.1
mol5016_config_out1.pdbqt	-7.5
mol5017_config_out1.pdbqt	-8.8
mol5018_config_out1.pdbqt	-9.8
mol5019_config_out1.pdbqt	-8.3
mol501_config_out1.pdbqt	-11.3
mol5020_config_out1.pdbqt	-9.2
mol5021_config_out1.pdbqt	-9.0
mol5022_config_out1.pdbqt	-9.0
mol5023_config_out1.pdbqt	-11.3
mol5024_config_out1.pdbqt	-9.1
mol5025_config_out1.pdbqt	-8.0
mol5026_config_out1.pdbqt	-9.6
mol5027_config_out1.pdbqt	-8.8
mol5028_config_out1.pdbqt	-6.2
mol5029_config_out1.pdbqt	-10.5
mol502_config_out1.pdbqt	-9.5
mol5030_config_out1.pdbqt	-10.8
mol5031_config_out1.pdbqt	-9.3
mol5032_config_out1.pdbqt	-8.6
mol5033_config_out1.pdbqt	-10.7
mol5034_config_out1.pdbqt	-7.1
mol5035_config_out1.pdbqt	-10.8
mol5036_config_out1.pdbqt	-11.2
mol5037_config_out1.pdbqt	-9.2
mol5038_config_out1.pdbqt	-10.4
mol5039_config_out1.pdbqt	-9.5
mol503_config_out1.pdbqt	-5.9
mol5040_config_out1.pdbqt	-7.9
mol5041_config_out1.pdbqt	-8.7
mol5042_config_out1.pdbqt	-7.5
mol5043_config_out1.pdbqt	-8.7
mol5044_config_out1.pdbqt	-9.9
mol5045_config_out1.pdbqt	-10.6
mol5046_config_out1.pdbqt	-5.7
mol5047_config_out1.pdbqt	-8.8
mol5048_config_out1.pdbqt	-9.5
